"","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"263",6323623,"HOTEL EL GRECO","HOTEL EL GRECO SA DE CV",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","EJE VIAL","5 SUR (AVENIDA SAN ANTONIO)","CALLE","PENNSYLVANIA","AVENIDA","INSURGENTES SUR","CALLE","CALIFORNIA",22,"","","",NA,"","COLONIA","CIUDAD DE LOS DEPORTES","","","",3710,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","577",33,"5511071790","RESERVAS@HOTELELGRECO.COM.MX","WWW.HOTELELGRECO.COM.MX","Fijo",19.38582662,-99.17548077,"2010-07"
"264",6258811,"HOTEL EL MESON","SIXTGABIE SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CALLE","AVENIDA MÉXICO","CALLE","MARGARITA MAZA DE JUÁREZ","CALLE","GLADIOLA","CALLE","DIAGONAL GLADIOLA",64,"","","",0,"","BARRIO","SAN ANTONIO","","","",16000,9,"CIUDAD DE MÉXICO",13,"Xochimilco",1,"Xochimilco","334",16,"","ERLST_ARANA@HOTMAIL.COM","","Fijo",19.25110585,-99.09836048,"2010-07"
"265",846597,"HOTEL EL MESÓN","",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","CALLE","FRANCISCO VILLA","CALLE","JAIME NUNO","CALLE","CALLE DE LOS MAESTROS","CALLE","CALLE DE LOS MAESTROS",7,"","","",NA,"","COLONIA","ZONA ESCOLAR","","","",7230,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","173",27,"","","","Fijo",19.5433326,-99.14887067,"2010-07"
"266",6324695,"HOTEL EL PADRINO","GARCAR SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","LIBRES","AVENIDA","TLÁHUAC","CALLE","EVERARDO GÁMIZ","CALLE","EVERARDO GÁMIZ",12,"","","",0,"SN","COLONIA","LOMAS DE SAN LORENZO","","","",9780,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","198A",18,"","ALVAREDOH@GMAIL.COM","","Fijo",19.31671124,-99.07206565,"2010-07"
"267",6325020,"HOTEL EL PARAISO","PARAISO CAMPECHE HOTEL SA DE CV",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","CAMPECHE","CALLE","CHAMPOTON","CALLE","CUYUTLAN","CALLE","AGUASCALIENTES",186,"","","",NA,"","COLONIA","ROMA SUR","","","",6760,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1356",9,"","HOTELPARAISOCAMPECHE@HOTMAIL.COM","","Fijo",19.40936205,-99.16660559,"2010-07"
"268",6324988,"HOTEL EL PATIO","HOTEL EL PATIO SA DE CV",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","AVENIDA","INSURGENTES NORTE","CALLE","PIRUL","CALLE","CEIBA","CIRCUITO","INTERIOR (PASEO DE LAS JACARANDAS)",734,"","","",0,"","COLONIA","SANTA MARIA INSURGENTES","","","",6430,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","61",3,"","","","Fijo",19.46278146,-99.14486276,"2010-07"
"269",6325833,"HOTEL EL PILAR","PROMOTORA HOTELERA EL PILAR SA DE CV",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CIRCUITO","INTERIOR (INSTITUTO TECNICO INDUSTRIAL)","CALLE","MANUEL CARPIO","CALLE","SALVADOR DIAZ MIRON","CALLE","LAURO AGUIRRE",212,"","","",NA,"","COLONIA","AGRICULTURA","","","",11360,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","213",24,"","","","Fijo",19.45158942,-99.16448468,"2010-07"
"270",6305251,"HOTEL EL SENADOR","HOTEL EL SENADOR SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","DOCTOR IGNACIO ERAZO","EJE VIAL","1 PONIENTE (AVENIDA CUAUHTÉMOC)","CALLE","DOCTOR MANUEL CARMONA Y VALLE","CALLE","DOCTOR ILDELFONSO VELASCO",33,"","","",0,"","COLONIA","DOCTORES","","","",6720,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","113A",22,"","HOTELSENADOR1@HOTMAIL.COM","WWW.HOTELSENADOR.COM.MX","Fijo",19.41790592,-99.14537836,"2010-07"
"271",6325322,"HOTEL EMBAJADORES","ADMINISTRADORA DE HOTELES COMONFORT SA DE CV SA",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","EJE VIAL","1 NORTE (IGNACIO LOPEZ RAYON)","CALLE","ALLENDE","CALLE","COMONFORT","CALLE","REPÚBLICA DE ECUADOR",NA,"SN","MERCADO PUBLICO","PLANTA BAJA",NA,"","COLONIA","CENTRO (AREA 1)","MERCADO PUBLICO","MERCADO 1 LAGUNILLA ROPA Y TELAS","SN",6010,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","536",2,"","","","Fijo",19.4436413,-99.13686328,"2010-07"
"272",6325229,"HOTEL EMPERADOR","",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","EJE VIAL","CENTRAL (LAZARO CARDENAS)","CALLE","REPUBLICA DE ECUADOR","PEATONAL","PLAZA GARIBALDI","CALLE","REPÚBLICA DE ECUADOR",57,"","","",NA,"","COLONIA","CENTRO","","","",6010,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","536",14,"","","","Fijo",19.44144774,-99.13958018,"2010-07"
"273",6259191,"HOTEL EMPIRE","HOTEL EMPIRE SA DE CV",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","EJE VIAL","2 SUR (MANUEL JOSE OTHON)","EJE VIAL","CENTRAL (LAZARO CARDENAS)","CALLE","SIMON BOLIVAR","EJE VIAL","2 SUR (MANUEL JOSÉ OTHÓN)",14,"","","",NA,"","COLONIA","OBRERA","","","",6800,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1144",6,"","","","Fijo",19.41518288,-99.14321677,"2010-07"
"274",6258444,"HOTEL EMPORIO","OPERADORA TURISTICA EMPORIO REFORMA SA DE CV",721111,"Hoteles con otros servicios integrados","101 a 250 personas","AVENIDA","PASEO DE LA REFORMA","CALLE","MILÁN","CALLE","GENERAL PRIM","CALLE","ATENAS",124,"","","",0,"SN","COLONIA","JUAREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","803",6,"","MEXICO.RESERVACIONES@HOTELESEMPORIO.COM","WWW.HOTELESEMPORIO.COM","Fijo",19.43172292,-99.15694685,"2014-12"
"275",6325245,"HOTEL ENCANTO DE MEXICO","HOTEL ENCANTO DE MEXICO SA DE CV",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","FERNANDO RAMIREZ","CALZADA","SAN ANTONIO ABAD","CALLE","5 DE FEBRERO","CALLE","JUAN DE DIOS PEZA",162,"","","",NA,"","COLONIA","OBRERA","","","",6800,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1267",7,"","HOTEL_ENCANTO@OUTLOOK.COM","","Fijo",19.41268683,-99.13526029,"2010-07"
"276",6317400,"HOTEL ENCINO","",721111,"Hoteles con otros servicios integrados","6 a 10 personas","AVENIDA","Insurgentes Norte","CALLE","Sor Juana Inés de la Cruz","CALLE","Amado Nervo","CALLE","Doctor Mariano Azuela",126,"","","",0,"","COLONIA","SANTA MARIA LA RIBERA","","","126",6400,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","606",8,"","","","Fijo",19.44395202,-99.15429599,"2014-12"
"277",6324984,"HOTEL ERMITA","HOTEL ERMITA SA DE CV",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","OBSERVATORIO ORIENTE","CALLE","CERRADA ANTONIO MACEO","CIRCUITO","INTERIOR (AVENIDA REVOLUCION)","CALLE","ANTONIO MACEO",102,"","","",NA,"","COLONIA","ESCANDON","","","",11800,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","1175",1,"","","","Fijo",19.40395782,-99.18453052,"2010-07"
"278",6325378,"HOTEL ESCANDON","OPERADORA ESCANDON SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","AGRICULTURA","EJE VIAL","4 SUR (AVENIDA BENJAMÍN FRANKLIN)","CALLE","AVENIDA PROGRESO","CALLE","COMERCIO",180,"","","",0,"","COLONIA","ESCANDÓN","","","",11800,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","1207",9,"","GERENCIA@HOTELESCANDON.COM","WWW.KALIHOTELES.COM","Fijo",19.40183447,-99.17743847,"2010-07"
"279",6305215,"HOTEL ESCORIAL","HOTEL REC SA DE CV",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","CALLE","CALLEJON HORMIGUERO","CALLE","ESCUELA MÉDICO MILITAR","CALLE","SAN MIGUEL","AVENIDA","JOSÉ MARÍA IZAZAGA",4,"","","",NA,"","COLONIA","CENTRO","","","",6090,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","979",6,"","HESCORIAL@HOTMAIL.COM","","Fijo",19.42431091,-99.13113001,"2010-07"
"280",6325332,"HOTEL ESLA","HOTEL ESLA SA DE CV",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","EJE VIAL","4 NORTE (AVENIDA TALISMAN)","CALLE","AEROLITO","CALLE","ASPERON","AVENIDA","JOYAS",2933,"","","",NA,"","COLONIA","TRES ESTRELLAS","","","",7820,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","1839",7,"5535338251","PABLOGUTIERREZ2@HOTMAIL.COM","","Fijo",19.47519467,-99.11123452,"2010-07"
"281",6259130,"HOTEL ESPAÑA","",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","AVENIDA","PUENTE DE ALVARADO","CALLE","JOSE MARIA IGLESIAS","CALLE","EZEQUIEL MONTES","CALLE","IGNACIO MARISCAL",100,"","","",0,"","COLONIA","TABACALERA","","","",6430,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","070A",11,"","","","Fijo",19.43933429,-99.15507746,"2010-07"
"282",6258999,"HOTEL ESPERANZA","HOTELERA HERGO SA DE CV",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","ESPERANZA","CALLE","PALENQUE","CALLE","PETEN","CALLE","ICACOS",1155,"","","",NA,"","COLONIA","NARVARTE ORIENTE","","","",3020,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","79",1,"","HESPERANZA1155@YAHO.COM.MX","","Fijo",19.39996202,-99.15177415,"2010-07"
"283",6325432,"HOTEL ESTACIONES","",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CALLE","BERNAL DÍAZ","CALLE","HÉROES FERROCARRILEROS","CALLE","OROZCO Y BERRA","CALLE","FRAY BERNARDINO DE SAHAGÚN",17,"","","",0,"","COLONIA","BUENAVISTA","","","",6300,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","049A",18,"","IGLESIASCARMEN@HOTMAIL.COM","","Fijo",19.44014215,-99.15436537,"2010-07"
"284",6259167,"HOTEL ESTADIO","HOTEL ESTADIO SA SA DE CV",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","CHIAPAS","CALLE","MERIDA","EJE VIAL","1 PONIENTE (AVENIDA CUAUHTEMOC)","EJE VIAL","2-A SUR (SAN LUIS POTOSÍ)",5,"","","",NA,"","COLONIA","ROMA NORTE","","","",6700,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1110",13,"","CLIENTES@DESPACHOGOMEZCRUZ.COM.MX","","Fijo",19.41391893,-99.15485638,"2010-07"
"285",6324682,"HOTEL ESTRELLA DE ORIENTE","HOTELERA ESTRELLA DE ORIENTE SA DE CV",721111,"Hoteles con otros servicios integrados","6 a 10 personas","AVENIDA","CALZADA GENERAL IGNACIO ZARAGOZA","CALLE","ORIENTE 245D","CALLE","ORIENTE 249","CALLE","PRIMERA ORIENTE 249",1013,"","","",NA,"","COLONIA","AGRÍCOLA ORIENTAL","","","",8500,9,"CIUDAD DE MÉXICO",6,"Iztacalco",1,"Iztacalco","019A",15,"","M.TLELO@MXHOTELES.COM","","Fijo",19.40241528,-99.06676921,"2010-07"
"286",6259088,"HOTEL EX HACIENDA DE XALTOCAN","SIXTGABIE SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","OTRO (ESPECIFIQUE)","CAMINO A NATIVITAS","CALLE","MADRE SELVA","PRIVADA","SEGUNDA FRANCISCO GOYTIA","CALLE","CICLAMEN",491,"","","",0,"","BARRIO","XALTOCAN","","","",16090,9,"CIUDAD DE MÉXICO",13,"Xochimilco",1,"Xochimilco","334",16,"","ERLST_ARANA@HOTMAIL.COM","","Fijo",19.25110699,-99.09836628,"2010-07"
"287",7924067,"HOTEL EX-HACIENDA XALTOCAN","SIXTGABIE SA DE CV",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","CALLE","CAMINO A NATIVITAS","CALLE","CICLAMEN","CALLE","MADRE SELVA","CALLE","GARDENIA",491,"","","",0,"","BARRIO","XALTOCAN","","","",16090,9,"CIUDAD DE MÉXICO",13,"Xochimilco",1,"Xochimilco","334",16,"5554744015","","","Fijo",19.25114751,-99.09857113,"2019-11"
"288",6325308,"HOTEL FABIOLA","HOTEL FABIOLA SA DE CV",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CALLE","ISABEL LA CATOLICA","CALLE","LORENZO BOTURINI","CALLE","ANTONIO LEON Y GAMA","CALLE","5 DE FEBRERO",250,"","","",NA,"","COLONIA","OBRERA","","","",6820,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1055",9,"85968895","","","Fijo",19.41863497,-99.13815421,"2010-07"
"289",6801570,"HOTEL FAIRFIELD INN VALLEJO","FIDEICOMISO F 1596 S DE RL DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","EJE VIAL","1 PONIENTE (CALZADA VALLEJO)","CALLE","4 NORTE (PONIENTE 128)","EJE VIAL","PONIENTE 122","CALLE","NORTE 35",1090,"","","",0,"","COLONIA","CRUZ DE LAS SALINAS","","","",2610,9,"CIUDAD DE MÉXICO",2,"Azcapotzalco",1,"Azcapotzalco","877",27,"","","WWW.FIDEICOMISO.COM","Fijo",19.48862892,-99.15196265,"2017-11"
"290",6325053,"HOTEL FAJA DE ORO","HOTEL FAJA DE ORO SA DE CV",721111,"Hoteles con otros servicios integrados","6 a 10 personas","CALLE","FERROCARRIL INTEROCEÁNICO","CALLE","HÉROE DE NACOZARI","CALLE","PRIVADA TAPICERÍA","CALLE","PRIVADA TAPICERÍA",9,"","","",NA,"","COLONIA","MORELOS","","","",15270,9,"CIUDAD DE MÉXICO",17,"Venustiano Carranza",1,"Venustiano Carranza","371",19,"","CONTACTO@MXCONGRESO.COM.MX","","Fijo",19.43546013,-99.11564667,"2010-07"
"291",6324877,"HOTEL FARO","ADMINISTRADORA LA GARANDILLA SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","EJE VIAL","3 NORTE (INGENIERO ALFREDO ROBLES DOMINGUEZ)","CALLE","INGENIERO ROBERTO GAYOL","CALLE","REAL DEL MONTE","CALLE","INGENIERO ANTONIO NARRO ACUÑA",197,"","","",NA,"","COLONIA","GUADALUPE INSURGENTES","","","",7870,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","1561",15,"","HOTEL_FARO_MX@HOTMAIL.COM","WWW.HOTEL-FARO.COM","Fijo",19.47028848,-99.13255384,"2012-06"
"292",6325286,"HOTEL FARO","PROMOCIONES TURISTICAS SA FARO SA DE CV",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","DOCTOR PASCUA","EJE VIAL","CENTRAL (LAZARO CARDENAS)","CALLE","DOCTOR BARRAGAN","CALLE","DOCTOR BARRAGÁN",18,"","","",0,"","COLONIA","DOCTORES","","","",6720,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1036",10,"","HOTELFARO@TELMEXMAIL.COM","","Fijo",19.42206515,-99.14374111,"2010-07"
"293",6199580,"HOTEL FERRI COMERCIAL","HOTEL SARA, S.A. DE C.V. ",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CALLE","SARA","EJE VIAL","3 NORTE (NOE)","CALLE","HENRY FORD","EJE VIAL","1 ORIENTE (AVENIDA FERROCARRIL HIDALGO)",4605,"","","",NA,"","COLONIA","GUADALUPE TEPEYAC","","","",7840,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","1805",3,"5557594835","","","Fijo",19.46902632,-99.11697026,"2014-12"
"294",6257098,"HOTEL FIESTA AMERICANA REFORMA","HOTELES Y VILLAS POSADAS SA DE CV",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","PASEO DE LA REFORMA","AVENIDA","LISBOA","CALLE","VERSALLES","AVENIDA","ATENAS",80,"","","",0,"","COLONIA","JUAREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","803",7,"","VERONICA.AREVALO@POSADAS.COM","","Fijo",19.43251857,-99.15493296,"2010-07"
"295",9302439,"HOTEL FIESTA INN","GRUPO POSADAS SA DE CV",721111,"Hoteles con otros servicios integrados","6 a 10 personas","EJE VIAL","1 NORTE (MOSQUETA)","ANDADOR","NINGUNO","AVENIDA","INSURGENTES NORTE","OTRO (ESPECIFIQUE)","GLORIETA",259,"","","",NA,"","COLONIA","BUENAVISTA","","","",6350,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","049A",1,"","","","Fijo",19.44687238,-99.15236972,"2020-11"
"296",6313115,"HOTEL FINISTERRE","INMOBILIARIA ANAGLOS SA DE CV",721111,"Hoteles con otros servicios integrados","31 a 50 personas","CALZADA","CALZADA DE TLALPAN","CALZADA","CALZADA DE TLALPAN","CALLE","PUERTO RICO","CALLE","VIRGINIA",2043,"","","",0,"","COLONIA","PARQUE SAN ANDRÉS","","","",4040,9,"CIUDAD DE MÉXICO",3,"Coyoacán",1,"Coyoacán","164",4,"","CONTACTO@HOTELFINISTERRE.COM.MX","WWW.HOTELFINISTERRE.COM.MX","Fijo",19.34428659,-99.14457712,"2010-07"
"297",6305097,"HOTEL FLEMING","HOTELERA FLEMIN SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","REVILLAGIGEDO","CALLE","VICTORIA","CALLE","AYUNTAMIENTO","AVENIDA","BALDERAS",35,"","","",0,"","COLONIA","CENTRO","","","",6050,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","748",24,"","HOTELFLEMIN@HOTMAIL.COM.MX","WWW.FLEMIN.COM.MX","Fijo",19.43247144,-99.14635622,"2010-07"
"298",6325178,"HOTEL FLORIDA","",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","BELISARIO DOMINGUEZ","CALLE","ALLENDE","CALLE","REPUBLICA DE CHILE","CALLE","REPÚBLICA DE CUBA",57,"","","",NA,"","COLONIA","CENTRO (ÁREA 2)","","","",6000,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","644",14,"","","","Fijo",19.43792768,-99.13586254,"2010-07"
"299",6304581,"HOTEL FONTAN REFORMA","GRUPO HOTELERO EMPRESARIAL SA DE CV",721111,"Hoteles con otros servicios integrados","101 a 250 personas","AVENIDA","PASEO DE LA REFORMA","AVENIDA","BALDERAS","CALLE","HUMBOLDT","CALLE","CRISTÓBAL COLÓN",24,"","","",0,"","COLONIA","CENTRO","","","",6040,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","733",2,"","GERENCIA@HOTELFONTANREFORMA.COM.MX","WWW.HOTELFONTANREFORMA.COM.MX","Fijo",19.43642238,-99.14758899,"2010-07"
"300",6305103,"HOTEL FORNOS","HOTEL FORNOS SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","REVILLAGIGEDO","CALLE","ARTÍCULO 123","CALLE","VICTORIA","CALLE","LUIS MOYA",92,"","","",0,"","COLONIA","CENTRO","","","",6070,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","875",5,"","","WWW.HOTELFORNOS.COM.MX","Fijo",19.42887334,-99.1469937,"2010-07"
"301",6317023,"HOTEL FOUR POINTS BY SHERATON MÉXICO CITY COL ROMA","HOTEL SORA SA DE CV",721111,"Hoteles con otros servicios integrados","51 a 100 personas","AVENIDA","ÁLVARO OBREGÓN","CALLE","FRONTERA","CALLE","MÉRIDA","CALLE","CHIHUAHUA",38,"","","",0,"","COLONIA","ROMA NORTE","","","",6700,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1110",25,"","GUILLERMO.BERMUDEZ@FOURPOINTSMXROMA.COM","WWW.FOURPOINTSMX.COM","Fijo",19.41867247,-99.1566234,"2010-07"
"302",6305129,"HOTEL FOUR SEASON MEXICO DF","INMOBILIARIA NACIONAL MEXICANA SAPI DE CV",721111,"Hoteles con otros servicios integrados","251 y más personas","CALLE","HAMBURGO","AVENIDA","LIEJA","CALLE","BURDEOS","AVENIDA","PASEO DE LA REFORMA",325,"","","",0,"","COLONIA","JUAREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","945",19,"","JUAN.CHAVARIN@FOURSEASONS.COM","WWW.FOURSEASONS.COM","Fijo",19.42200337,-99.17370848,"2010-07"
"303",6257002,"HOTEL GALERIA PLAZA","VARHAM SA DE CV",721111,"Hoteles con otros servicios integrados","251 y más personas","CALLE","HAMBURGO","CALLE","NÁPOLES","CALLE","DINAMARCA","CALLE","HAMBURGO",195,"","","",0,"SN","COLONIA","JUAREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","945",2,"","","WWW.GALERIAPLAZAHOTELS.COM.MX","Fijo",19.42468516,-99.16802113,"2010-07"
"304",6259121,"HOTEL GALVAS","FALEMUS SA DE CV",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","AVENIDA","INSURGENTES CENTRO","CALLE","AVENIDA REPUBLICA","CALLE","TOMAS ALVA EDISON","CALLE","EZEQUIEL MONTES",50,"","","",NA,"","COLONIA","TABACALERA","","","",6030,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","070A",6,"9211912331","HOTELGALVAS@GMAIL.COM","","Fijo",19.43745977,-99.15646997,"2010-07"
"305",6259112,"HOTEL GAMA","HOTELERA GAMA SA DE CV",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CALLE","LAGO ZUG","AVENIDA","CALZADA MEXICO TACUBA","AVENIDA","CALZADA LEGARIA","CALLE","PRIMERA PRIVADA LAGO GUIJA",21,"","","",NA,"","COLONIA","TORRE BLANCA","","","",11280,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","139",19,"","","","Fijo",19.45944309,-99.19122917,"2010-07"
"306",6325834,"HOTEL GENEVE","GENEVE HOTEL SA",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","QUETZALCOATL","CALLE","XOLOTL","AVENIDA","CALZADA MEXICO TACUBA","CIRCUITO","INTERIOR (CALZADA MELCHOR OCAMPO)",2,"","","",NA,"","COLONIA","TLAXPANA","","","",11370,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","213",3,"","","","Fijo",19.44377572,-99.16645983,"2010-07"
"307",6318680,"HOTEL GENEVE","HOTEL GENEVE SA DE CV",721111,"Hoteles con otros servicios integrados","101 a 250 personas","CALLE","LONDRES","CALLE","GENOVA","CALLE","AMBERES","CALLE","LIVERPOOL",130,"","","",0,"","COLONIA","JUAREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","095A",1,"","","","Fijo",19.42525449,-99.1641821,"2010-07"
"308",6257027,"HOTEL GILBERT","HOTELGILBERT SA",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CALLE","AMADO NERVO","CALLE","DOCTOR ATL","CALLE","DOCTOR ENRIQUE GONZALEZ MARTINEZ","CALLE","CHOPO (PINO)",37,"","","",NA,"","COLONIA","SANTA MMARIA LA RIBERA","","","",6400,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","606",1,"","","","Fijo",19.44310467,-99.15688991,"2010-07"
"309",6256956,"HOTEL GILLOW","HOTEL GILLOW SA",721111,"Hoteles con otros servicios integrados","51 a 100 personas","CALLE","ISABEL LA CATÓLICA","CALLE","5 DE MAYO","CALLE","FRANCISCO I. MADERO","CALLE","MOTOLINÍA",17,"","","",0,"SN","COLONIA","CENTRO","","","",6010,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","767",11,"","C.PJULIO@HOTMAIL.COM","","Fijo",19.43398256,-99.1361994,"2010-07"
"310",6305080,"HOTEL GIN","HOTEL GIN SA DE CV",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","RIO BALSAS","CALLE","RIO ÉUFRATES","CALLE","RIO SENA","CALLE","RÍO SENA",2,"","","",0,"","COLONIA","CUAUHTEMOC","","","",6500,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","790",11,"","HOTEGIN@HOTMAIL.COM","","Fijo",19.4337138,-99.16695778,"2010-07"
"311",6317394,"HOTEL GLORIETA","",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CALLE","RAFAEL DELGADO","CALLE","CENTRAL (LÁZARO CÁRDENAS)","PEATONAL","BOLÍVAR","CALLE","ANTONIO DE SOLÍS",15,"","","",0,"","COLONIA","OBRERA","","","",6800,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1248",4,"","","","Fijo",19.410247,-99.14356707,"2014-12"
"312",6325301,"HOTEL GOYA","",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","EJE VIAL","2 SUR (MANUEL JOSE OTHON)","CALLE","5 DE FEBRERO","CALZADA","SAN ANTONIO ABAD","CALZADA","SAN ANTONIO ABAD",137,"","","",NA,"","COLONIA","OBRERA","","","",6800,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1159",13,"","","","Fijo",19.41454825,-99.13632002,"2010-07"
